Log File Name;Locator Count Coherence;Round Type Set
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.48.176-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.32.0.0-MR-149.20.48.61.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-208.0.0.0-MR-217.8.98.42.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.72.0.0-MR-198.6.255.37.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.184.185.0-MR-198.6.255.37.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.23.0-MR-195.50.116.18.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.207-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-200.0.0.0-MR-202.214.86.252.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.22.217-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.31.0-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.17.80-MR-195.50.116.18.log;False;['RoundResultAction', 'RoundNormal', 'RoundNoReply'];173.36.254.166
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-205.200.0.0-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.50.112-MR-195.50.116.18.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.31.0-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.77.57.40-MR-202.214.86.252.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-38.125.0.0-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.203-MR-202.214.86.252.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.75.0-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.70.96-MR-217.8.98.42.log;False;['RoundNormal', 'RoundNoReply'];118.133.41.176
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.80-MR-173.36.254.164.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.32.176-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNormal'];217.75.75.217
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.44.128-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.32.80-MR-193.162.145.50.log;False;['RoundNormal', 'RoundNoReply'];80.50.136.234;217.153.217.34
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.17.144-MR-149.20.48.61.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.22.210-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-194.227.0.0-MR-195.50.116.18.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.146-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.18-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.47.64-MR-202.51.247.10.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.88.0-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.34.0-MR-206.223.132.89.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.64-MR-206.223.132.89.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.128.0.0-MR-195.50.116.18.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.12.0-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.33-MR-217.8.97.6.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.80.0.0-MR-217.8.98.42.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.22.208-MR-198.6.255.37.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.22.216-MR-217.8.98.46.log;False;['RoundNormal', 'RoundNoReply'];132.227.85.238;192.168.1.66;192.168.1.67;217.8.97.6
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.0-MR-217.8.98.46.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.201-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.184.2.0-MR-149.20.48.61.log;False;['RoundResultAction']
