EID;Resolver;Locator Count Consistence
153.16.21.194;198.6.255.37;True
153.16.21.194;198.6.255.40;True
153.16.21.194;202.51.247.10;True
153.16.21.194;202.214.86.252;True
153.16.21.194;206.223.132.89;True
153.16.21.194;217.8.97.6;True
153.16.21.194;217.8.98.42;True
153.16.21.194;217.8.98.46;True
153.16.21.195;149.20.48.61;True
153.16.21.195;149.20.48.77;True
153.16.21.195;173.36.254.164;True
153.16.21.195;193.162.145.50;True
153.16.21.195;195.50.116.18;True
153.16.21.195;198.6.255.37;True
153.16.21.195;198.6.255.40;True
153.16.21.195;202.51.247.10;True
153.16.21.195;202.214.86.252;True
153.16.21.195;206.223.132.89;True
153.16.21.195;217.8.97.6;True
153.16.21.195;217.8.98.42;True
153.16.21.195;217.8.98.46;True
153.16.21.196;149.20.48.61;True
153.16.21.196;149.20.48.77;True
153.16.21.196;173.36.254.164;True
153.16.21.196;193.162.145.50;True
153.16.21.196;195.50.116.18;True
153.16.21.196;198.6.255.37;True
153.16.21.196;198.6.255.40;True
153.16.21.196;202.51.247.10;True
153.16.21.196;202.214.86.252;True
153.16.21.196;206.223.132.89;True
153.16.21.196;217.8.97.6;True
153.16.21.196;217.8.98.42;True
153.16.21.196;217.8.98.46;True
153.16.21.197;149.20.48.61;True
153.16.21.197;149.20.48.77;True
153.16.21.197;173.36.254.164;True
153.16.21.197;193.162.145.50;True
153.16.21.197;195.50.116.18;True
153.16.21.197;198.6.255.37;True
153.16.21.197;198.6.255.40;True
153.16.21.197;202.51.247.10;True
153.16.21.197;202.214.86.252;True
153.16.21.197;206.223.132.89;True
153.16.21.197;217.8.97.6;True
153.16.21.197;217.8.98.42;True
153.16.21.197;217.8.98.46;True
153.16.21.198;149.20.48.61;True
153.16.21.198;149.20.48.77;True
153.16.21.198;173.36.254.164;True
153.16.21.198;193.162.145.50;True
153.16.21.198;195.50.116.18;True
153.16.21.198;198.6.255.37;True
153.16.21.198;198.6.255.40;True
153.16.21.198;202.51.247.10;True
153.16.21.198;202.214.86.252;True
153.16.21.198;206.223.132.89;True
153.16.21.198;217.8.97.6;True
153.16.21.198;217.8.98.42;True
153.16.21.198;217.8.98.46;True
153.16.21.199;149.20.48.61;True
153.16.21.199;149.20.48.77;True
153.16.21.199;173.36.254.164;True
153.16.21.199;193.162.145.50;True
153.16.21.199;195.50.116.18;True
153.16.21.199;198.6.255.37;True
153.16.21.199;198.6.255.40;True
153.16.21.199;202.51.247.10;True
153.16.21.199;202.214.86.252;True
153.16.21.199;206.223.132.89;True
153.16.21.199;217.8.97.6;True
153.16.21.199;217.8.98.42;True
153.16.21.199;217.8.98.46;True
153.16.21.200;149.20.48.61;True
153.16.21.200;149.20.48.77;True
153.16.21.200;173.36.254.164;True
153.16.21.200;193.162.145.50;True
153.16.21.200;195.50.116.18;True
153.16.21.200;198.6.255.37;True
153.16.21.200;198.6.255.40;True
153.16.21.200;202.51.247.10;True
153.16.21.200;202.214.86.252;True
153.16.21.200;206.223.132.89;True
153.16.21.200;217.8.97.6;True
153.16.21.200;217.8.98.42;True
153.16.21.200;217.8.98.46;True
153.16.21.201;149.20.48.61;True
153.16.21.201;149.20.48.77;True
153.16.21.201;173.36.254.164;True
153.16.21.201;193.162.145.50;True
153.16.21.201;195.50.116.18;True
153.16.21.201;198.6.255.37;True
153.16.21.201;198.6.255.40;True
153.16.21.201;202.51.247.10;True
153.16.21.201;202.214.86.252;True
153.16.21.201;206.223.132.89;True
153.16.21.201;217.8.97.6;True
153.16.21.201;217.8.98.42;True
153.16.21.201;217.8.98.46;True
153.16.21.202;149.20.48.61;True
153.16.21.202;149.20.48.77;True
153.16.21.202;173.36.254.164;True
153.16.21.202;193.162.145.50;True
153.16.21.202;195.50.116.18;True
153.16.21.202;198.6.255.37;True
153.16.21.202;198.6.255.40;True
153.16.21.202;202.51.247.10;True
153.16.21.202;202.214.86.252;True
153.16.21.202;206.223.132.89;True
153.16.21.202;217.8.97.6;True
153.16.21.202;217.8.98.42;True
153.16.21.202;217.8.98.46;True
153.16.21.203;149.20.48.61;True
153.16.21.203;149.20.48.77;True
153.16.21.203;173.36.254.164;True
153.16.21.203;193.162.145.50;True
153.16.21.203;195.50.116.18;True
153.16.21.203;198.6.255.37;True
153.16.21.203;198.6.255.40;True
153.16.21.203;202.51.247.10;True
153.16.21.203;202.214.86.252;True
153.16.21.203;206.223.132.89;True
153.16.21.203;217.8.97.6;True
153.16.21.203;217.8.98.42;True
153.16.21.203;217.8.98.46;True
153.16.21.204;149.20.48.61;True
153.16.21.204;149.20.48.77;True
153.16.21.204;173.36.254.164;True
153.16.21.204;193.162.145.50;True
153.16.21.204;195.50.116.18;True
153.16.21.204;198.6.255.37;True
153.16.21.204;198.6.255.40;True
153.16.21.204;202.51.247.10;True
153.16.21.204;202.214.86.252;True
153.16.21.204;206.223.132.89;True
153.16.21.204;217.8.97.6;True
153.16.21.204;217.8.98.42;True
153.16.21.204;217.8.98.46;True
153.16.21.205;149.20.48.61;True
153.16.21.205;149.20.48.77;True
153.16.21.205;173.36.254.164;True
153.16.21.205;193.162.145.50;True
153.16.21.205;195.50.116.18;True
153.16.21.205;198.6.255.37;True
153.16.21.205;198.6.255.40;True
153.16.21.205;202.51.247.10;True
153.16.21.205;202.214.86.252;True
153.16.21.205;206.223.132.89;True
153.16.21.205;217.8.97.6;True
153.16.21.205;217.8.98.42;True
153.16.21.205;217.8.98.46;True
153.16.21.206;149.20.48.61;True
153.16.21.206;149.20.48.77;True
153.16.21.206;173.36.254.164;True
153.16.21.206;193.162.145.50;True
153.16.21.206;195.50.116.18;True
153.16.21.206;198.6.255.37;True
153.16.21.206;198.6.255.40;True
153.16.21.206;202.51.247.10;True
153.16.21.206;202.214.86.252;True
153.16.21.206;206.223.132.89;True
153.16.21.206;217.8.97.6;True
153.16.21.206;217.8.98.42;True
153.16.21.206;217.8.98.46;True
153.16.21.207;149.20.48.61;True
153.16.21.207;149.20.48.77;True
153.16.21.207;173.36.254.164;True
153.16.21.207;193.162.145.50;True
153.16.21.207;195.50.116.18;True
153.16.21.207;198.6.255.37;True
153.16.21.207;198.6.255.40;True
153.16.21.207;202.51.247.10;True
153.16.21.207;202.214.86.252;True
153.16.21.207;206.223.132.89;True
153.16.21.207;217.8.97.6;True
153.16.21.207;217.8.98.42;True
153.16.21.207;217.8.98.46;True
153.16.21.208;149.20.48.61;True
153.16.21.208;149.20.48.77;True
153.16.21.208;173.36.254.164;True
153.16.21.208;193.162.145.50;True
153.16.21.208;195.50.116.18;True
153.16.21.208;198.6.255.37;True
153.16.21.208;198.6.255.40;True
153.16.21.208;202.51.247.10;True
153.16.21.208;202.214.86.252;True
153.16.21.208;206.223.132.89;True
153.16.21.208;217.8.97.6;True
153.16.21.208;217.8.98.42;True
153.16.21.208;217.8.98.46;True
153.16.21.209;149.20.48.61;True
153.16.21.209;149.20.48.77;True
153.16.21.209;173.36.254.164;True
153.16.21.209;193.162.145.50;True
153.16.21.209;195.50.116.18;True
153.16.21.209;198.6.255.37;True
153.16.21.209;198.6.255.40;True
153.16.21.209;202.51.247.10;True
153.16.21.209;202.214.86.252;True
153.16.21.209;206.223.132.89;True
153.16.21.209;217.8.97.6;True
153.16.21.209;217.8.98.42;True
153.16.21.209;217.8.98.46;True
153.16.21.210;149.20.48.61;True
153.16.21.210;149.20.48.77;True
153.16.21.210;173.36.254.164;True
153.16.21.210;193.162.145.50;True
153.16.21.210;195.50.116.18;True
153.16.21.210;198.6.255.37;True
153.16.21.210;198.6.255.40;True
153.16.21.210;202.51.247.10;True
153.16.21.210;202.214.86.252;True
153.16.21.210;206.223.132.89;True
153.16.21.210;217.8.97.6;True
153.16.21.210;217.8.98.42;True
153.16.21.210;217.8.98.46;True
153.16.21.211;149.20.48.61;True
153.16.21.211;149.20.48.77;True
153.16.21.211;173.36.254.164;True
153.16.21.211;193.162.145.50;True
153.16.21.211;195.50.116.18;True
153.16.21.211;198.6.255.37;True
153.16.21.211;198.6.255.40;True
153.16.21.211;202.51.247.10;True
153.16.21.211;202.214.86.252;True
153.16.21.211;206.223.132.89;True
153.16.21.211;217.8.97.6;True
153.16.21.211;217.8.98.42;True
153.16.21.211;217.8.98.46;True
153.16.21.212;149.20.48.61;True
153.16.21.212;149.20.48.77;True
153.16.21.212;173.36.254.164;True
153.16.21.212;193.162.145.50;True
153.16.21.212;195.50.116.18;True
153.16.21.212;198.6.255.37;True
153.16.21.212;198.6.255.40;True
153.16.21.212;202.51.247.10;True
153.16.21.212;202.214.86.252;True
153.16.21.212;206.223.132.89;True
153.16.21.212;217.8.97.6;True
153.16.21.212;217.8.98.42;True
153.16.21.212;217.8.98.46;True
153.16.21.213;149.20.48.61;True
153.16.21.213;149.20.48.77;True
153.16.21.213;173.36.254.164;True
153.16.21.213;193.162.145.50;True
153.16.21.213;195.50.116.18;True
153.16.21.213;198.6.255.37;True
153.16.21.213;198.6.255.40;True
153.16.21.213;202.51.247.10;True
153.16.21.213;202.214.86.252;True
153.16.21.213;206.223.132.89;True
153.16.21.213;217.8.97.6;True
153.16.21.213;217.8.98.42;True
153.16.21.213;217.8.98.46;True
153.16.21.214;149.20.48.61;True
153.16.21.214;149.20.48.77;True
153.16.21.214;173.36.254.164;True
153.16.21.214;193.162.145.50;True
153.16.21.214;195.50.116.18;True
153.16.21.214;198.6.255.37;True
153.16.21.214;198.6.255.40;True
153.16.21.214;202.51.247.10;True
153.16.21.214;202.214.86.252;True
153.16.21.214;206.223.132.89;True
153.16.21.214;217.8.97.6;True
153.16.21.214;217.8.98.42;True
153.16.21.214;217.8.98.46;True
153.16.21.216;149.20.48.61;True
153.16.21.216;149.20.48.77;True
153.16.21.216;173.36.254.164;True
153.16.21.216;193.162.145.50;True
153.16.21.216;195.50.116.18;True
153.16.21.216;198.6.255.37;True
153.16.21.216;198.6.255.40;True
153.16.21.216;202.51.247.10;True
153.16.21.216;202.214.86.252;True
153.16.21.216;206.223.132.89;True
153.16.21.216;217.8.97.6;True
153.16.21.216;217.8.98.42;True
153.16.21.216;217.8.98.46;True
153.16.21.224;149.20.48.61;True
153.16.21.224;149.20.48.77;True
153.16.21.224;173.36.254.164;True
153.16.21.224;193.162.145.50;True
153.16.21.224;195.50.116.18;True
153.16.21.224;198.6.255.37;True
153.16.21.224;198.6.255.40;True
153.16.21.224;202.51.247.10;True
153.16.21.224;202.214.86.252;True
153.16.21.224;206.223.132.89;True
153.16.21.224;217.8.97.6;True
153.16.21.224;217.8.98.42;True
153.16.21.224;217.8.98.46;True
153.16.22.0;149.20.48.61;True
153.16.22.0;149.20.48.77;True
153.16.22.0;173.36.254.164;True
153.16.22.0;193.162.145.50;True
153.16.22.0;195.50.116.18;True
153.16.22.0;198.6.255.37;True
153.16.22.0;198.6.255.40;True
153.16.22.0;202.51.247.10;True
153.16.22.0;202.214.86.252;True
153.16.22.0;206.223.132.89;True
153.16.22.0;217.8.97.6;True
153.16.22.0;217.8.98.42;True
153.16.22.0;217.8.98.46;True
153.16.22.144;149.20.48.61;True
153.16.22.144;149.20.48.77;True
153.16.22.144;173.36.254.164;True
153.16.22.144;193.162.145.50;True
153.16.22.144;195.50.116.18;True
153.16.22.144;198.6.255.37;True
153.16.22.144;198.6.255.40;True
153.16.22.144;202.51.247.10;True
153.16.22.144;202.214.86.252;True
153.16.22.144;206.223.132.89;True
153.16.22.144;217.8.97.6;True
153.16.22.144;217.8.98.42;True
153.16.22.144;217.8.98.46;True
153.16.22.145;149.20.48.61;True
153.16.22.145;149.20.48.77;True
153.16.22.145;173.36.254.164;True
153.16.22.145;193.162.145.50;True
153.16.22.145;195.50.116.18;True
153.16.22.145;198.6.255.37;True
153.16.22.145;198.6.255.40;True
153.16.22.145;202.51.247.10;True
153.16.22.145;202.214.86.252;True
153.16.22.145;206.223.132.89;True
153.16.22.145;217.8.97.6;True
153.16.22.145;217.8.98.42;True
153.16.22.145;217.8.98.46;True
153.16.22.146;149.20.48.61;True
153.16.22.146;149.20.48.77;True
153.16.22.146;173.36.254.164;True
153.16.22.146;193.162.145.50;True
153.16.22.146;195.50.116.18;True
153.16.22.146;198.6.255.37;True
153.16.22.146;198.6.255.40;True
153.16.22.146;202.51.247.10;True
153.16.22.146;202.214.86.252;True
153.16.22.146;206.223.132.89;True
153.16.22.146;217.8.97.6;True
153.16.22.146;217.8.98.42;True
153.16.22.146;217.8.98.46;True
153.16.22.192;149.20.48.61;True
153.16.22.192;149.20.48.77;True
153.16.22.192;173.36.254.164;True
153.16.22.192;193.162.145.50;True
153.16.22.192;195.50.116.18;True
153.16.22.192;198.6.255.37;True
153.16.22.192;198.6.255.40;True
153.16.22.192;202.51.247.10;True
153.16.22.192;202.214.86.252;True
153.16.22.192;206.223.132.89;True
153.16.22.192;217.8.97.6;True
153.16.22.192;217.8.98.42;True
153.16.22.192;217.8.98.46;True
153.16.22.193;149.20.48.61;True
153.16.22.193;149.20.48.77;True
153.16.22.193;173.36.254.164;True
153.16.22.193;193.162.145.50;True
153.16.22.193;195.50.116.18;True
153.16.22.193;198.6.255.37;True
153.16.22.193;198.6.255.40;True
153.16.22.193;202.51.247.10;True
153.16.22.193;202.214.86.252;True
153.16.22.193;206.223.132.89;True
153.16.22.193;217.8.97.6;True
153.16.22.193;217.8.98.42;True
153.16.22.193;217.8.98.46;True
153.16.22.194;149.20.48.61;True
153.16.22.194;149.20.48.77;True
153.16.22.194;173.36.254.164;True
153.16.22.194;193.162.145.50;True
153.16.22.194;195.50.116.18;True
153.16.22.194;198.6.255.37;True
153.16.22.194;198.6.255.40;True
153.16.22.194;202.51.247.10;True
153.16.22.194;202.214.86.252;True
153.16.22.194;206.223.132.89;True
153.16.22.194;217.8.97.6;True
153.16.22.194;217.8.98.42;True
153.16.22.194;217.8.98.46;True
153.16.22.195;149.20.48.61;True
153.16.22.195;149.20.48.77;True
153.16.22.195;173.36.254.164;True
153.16.22.195;193.162.145.50;True
153.16.22.195;195.50.116.18;True
153.16.22.195;198.6.255.37;True
153.16.22.195;198.6.255.40;True
153.16.22.195;202.51.247.10;True
153.16.22.195;202.214.86.252;True
153.16.22.195;206.223.132.89;True
153.16.22.195;217.8.97.6;True
153.16.22.195;217.8.98.42;True
153.16.22.195;217.8.98.46;True
153.16.22.196;149.20.48.61;True
153.16.22.196;149.20.48.77;True
153.16.22.196;173.36.254.164;True
153.16.22.196;193.162.145.50;True
153.16.22.196;195.50.116.18;True
153.16.22.196;198.6.255.37;True
153.16.22.196;198.6.255.40;True
153.16.22.196;202.51.247.10;True
153.16.22.196;202.214.86.252;True
153.16.22.196;206.223.132.89;True
153.16.22.196;217.8.97.6;True
153.16.22.196;217.8.98.42;True
153.16.22.196;217.8.98.46;True
153.16.22.197;149.20.48.61;True
153.16.22.197;149.20.48.77;True
153.16.22.197;173.36.254.164;True
153.16.22.197;193.162.145.50;True
153.16.22.197;195.50.116.18;True
153.16.22.197;198.6.255.37;True
153.16.22.197;198.6.255.40;True
153.16.22.197;202.51.247.10;True
153.16.22.197;202.214.86.252;True
153.16.22.197;206.223.132.89;True
153.16.22.197;217.8.97.6;True
153.16.22.197;217.8.98.42;True
153.16.22.197;217.8.98.46;True
153.16.22.198;149.20.48.61;True
153.16.22.198;149.20.48.77;True
153.16.22.198;173.36.254.164;True
153.16.22.198;193.162.145.50;True
153.16.22.198;195.50.116.18;True
153.16.22.198;198.6.255.37;True
153.16.22.198;198.6.255.40;True
153.16.22.198;202.51.247.10;True
153.16.22.198;202.214.86.252;True
153.16.22.198;206.223.132.89;True
153.16.22.198;217.8.97.6;True
153.16.22.198;217.8.98.42;True
153.16.22.198;217.8.98.46;True
153.16.22.199;149.20.48.61;True
153.16.22.199;149.20.48.77;True
153.16.22.199;173.36.254.164;True
153.16.22.199;193.162.145.50;True
153.16.22.199;195.50.116.18;True
153.16.22.199;198.6.255.37;True
153.16.22.199;198.6.255.40;True
153.16.22.199;202.51.247.10;True
153.16.22.199;202.214.86.252;True
153.16.22.199;206.223.132.89;True
153.16.22.199;217.8.97.6;True
153.16.22.199;217.8.98.42;True
153.16.22.199;217.8.98.46;True
153.16.22.200;149.20.48.61;True
153.16.22.200;149.20.48.77;True
153.16.22.200;173.36.254.164;True
153.16.22.200;193.162.145.50;True
153.16.22.200;195.50.116.18;True
153.16.22.200;198.6.255.37;True
153.16.22.200;198.6.255.40;True
153.16.22.200;202.51.247.10;True
153.16.22.200;202.214.86.252;True
153.16.22.200;206.223.132.89;True
153.16.22.200;217.8.97.6;True
153.16.22.200;217.8.98.42;True
153.16.22.200;217.8.98.46;True
153.16.22.208;149.20.48.61;True
153.16.22.208;149.20.48.77;True
153.16.22.208;173.36.254.164;True
153.16.22.208;193.162.145.50;True
153.16.22.208;195.50.116.18;True
153.16.22.208;198.6.255.37;True
153.16.22.208;198.6.255.40;True
153.16.22.208;202.51.247.10;True
153.16.22.208;202.214.86.252;True
153.16.22.208;206.223.132.89;True
153.16.22.208;217.8.97.6;True
153.16.22.208;217.8.98.42;True
153.16.22.208;217.8.98.46;True
153.16.22.209;149.20.48.61;True
153.16.22.209;149.20.48.77;True
153.16.22.209;173.36.254.164;True
153.16.22.209;193.162.145.50;True
153.16.22.209;195.50.116.18;True
153.16.22.209;198.6.255.37;True
153.16.22.209;198.6.255.40;True
153.16.22.209;202.51.247.10;True
153.16.22.209;202.214.86.252;True
153.16.22.209;206.223.132.89;True
153.16.22.209;217.8.97.6;True
153.16.22.209;217.8.98.42;True
153.16.22.209;217.8.98.46;True
153.16.22.210;149.20.48.61;True
153.16.22.210;149.20.48.77;True
153.16.22.210;173.36.254.164;True
153.16.22.210;193.162.145.50;True
153.16.22.210;195.50.116.18;True
153.16.22.210;198.6.255.37;True
153.16.22.210;198.6.255.40;True
153.16.22.210;202.51.247.10;True
153.16.22.210;202.214.86.252;True
153.16.22.210;206.223.132.89;True
153.16.22.210;217.8.97.6;True
153.16.22.210;217.8.98.42;True
153.16.22.210;217.8.98.46;True
153.16.22.211;149.20.48.61;True
153.16.22.211;149.20.48.77;True
153.16.22.211;173.36.254.164;True
153.16.22.211;193.162.145.50;True
153.16.22.211;195.50.116.18;True
153.16.22.211;198.6.255.37;True
153.16.22.211;198.6.255.40;True
153.16.22.211;202.51.247.10;True
153.16.22.211;202.214.86.252;True
153.16.22.211;206.223.132.89;True
153.16.22.211;217.8.97.6;True
153.16.22.211;217.8.98.42;True
153.16.22.211;217.8.98.46;True
153.16.22.212;149.20.48.61;True
153.16.22.212;149.20.48.77;True
153.16.22.212;173.36.254.164;True
153.16.22.212;193.162.145.50;True
153.16.22.212;195.50.116.18;True
153.16.22.212;198.6.255.37;True
153.16.22.212;198.6.255.40;True
153.16.22.212;202.51.247.10;True
153.16.22.212;202.214.86.252;True
153.16.22.212;206.223.132.89;True
153.16.22.212;217.8.97.6;True
153.16.22.212;217.8.98.42;True
153.16.22.212;217.8.98.46;True
153.16.22.213;149.20.48.61;True
153.16.22.213;149.20.48.77;True
153.16.22.213;173.36.254.164;True
153.16.22.213;193.162.145.50;True
153.16.22.213;195.50.116.18;True
153.16.22.213;198.6.255.37;True
153.16.22.213;198.6.255.40;True
153.16.22.213;202.51.247.10;True
153.16.22.213;202.214.86.252;True
153.16.22.213;206.223.132.89;True
153.16.22.213;217.8.97.6;True
153.16.22.213;217.8.98.42;True
153.16.22.213;217.8.98.46;True
153.16.22.214;149.20.48.61;True
153.16.22.214;149.20.48.77;True
153.16.22.214;173.36.254.164;True
153.16.22.214;193.162.145.50;True
153.16.22.214;195.50.116.18;True
153.16.22.214;198.6.255.37;True
153.16.22.214;198.6.255.40;True
153.16.22.214;202.51.247.10;True
153.16.22.214;202.214.86.252;True
153.16.22.214;206.223.132.89;True
153.16.22.214;217.8.97.6;True
153.16.22.214;217.8.98.42;True
153.16.22.214;217.8.98.46;True
153.16.22.215;149.20.48.61;True
153.16.22.215;149.20.48.77;True
153.16.22.215;173.36.254.164;True
153.16.22.215;193.162.145.50;True
153.16.22.215;195.50.116.18;True
153.16.22.215;198.6.255.37;True
153.16.22.215;198.6.255.40;True
153.16.22.215;202.51.247.10;True
153.16.22.215;202.214.86.252;True
153.16.22.215;206.223.132.89;True
153.16.22.215;217.8.97.6;True
153.16.22.215;217.8.98.42;True
153.16.22.215;217.8.98.46;True
153.16.22.216;149.20.48.61;False
153.16.22.216;149.20.48.77;False
153.16.22.216;173.36.254.164;False
153.16.22.216;193.162.145.50;False
153.16.22.216;195.50.116.18;False
153.16.22.216;198.6.255.37;False
153.16.22.216;198.6.255.40;False
153.16.22.216;202.51.247.10;False
153.16.22.216;202.214.86.252;False
153.16.22.216;206.223.132.89;False
153.16.22.216;217.8.97.6;False
153.16.22.216;217.8.98.42;False
153.16.22.216;217.8.98.46;False
153.16.22.217;149.20.48.61;True
153.16.22.217;149.20.48.77;True
153.16.22.217;173.36.254.164;True
